maxint,minint,meanint,maxf1,minf1,meanf1,maxf2,minf2,meanf2,maxf0,minf0,meanf0,jitter,shimmer,maxhnr,minhnr,meanhnr,dx
72.77731985,51.42287015,69.3886924,1130.404868,377.5289893,684.771411,2384.131395,1197.579359,1706.504355,290.5763437,218.8811952,237.1486412,0.005659723,0.14872462,19.29953501,-225.4334126,12.62528931,0
74.20323866,45.9073067,71.35095153,1047.285603,318.4131317,482.107764,2366.994185,1195.985957,1832.24626,256.2044955,222.4093086,245.3940731,0.006532694,0.084438959,24.24811674,-200,16.78446714,0
69.24524487,52.13224619,65.34788712,1981.197082,94.18003224,741.6525861,3127.859105,1466.484672,2332.566943,249.0494657,97.04425259,102.64088,0.008997608,0.16203051,32.80762275,-226.3532215,6.707121406,0
74.50174484,45.71604658,70.99983545,1122.9679,307.0821433,539.8044168,2343.867095,1079.185919,1901.856042,254.2854538,239.3532423,244.0516253,0.003228413,0.098002826,25.30571079,-200,13.50332785,0
76.6506021,52.37574964,73.76013431,608.2447215,303.9728849,457.8378902,2874.137192,1403.089336,2283.101387,303.0594716,253.7803513,269.8850223,0.005212495,0.078245059,24.01742249,-226.2206045,15.90455182,0
77.21522422,69.48317695,74.8187573,500.4199215,362.8230398,483.3680976,2857.810153,1437.83651,2181.339561,253.7803513,240.5373289,244.9775422,0.003321139,0.078827753,14.66316718,10.58922728,12.95912143,0
68.6472978,46.94668808,65.77736671,1653.272221,348.7056763,868.6587513,3027.935419,1623.499176,2085.216351,248.9105341,207.7041295,217.6306482,0.005077171,0.107797673,22.9193082,-226.1047799,6.869061801,0
69.89614474,48.28203041,67.96297594,1044.869536,433.5688267,616.3553993,1826.60504,1499.785496,1675.17334,223.6641611,222.7548902,223.1409269,0.000369453,0.053330979,19.84611688,-200,13.28031128,0
70.06045741,60.59230583,68.17814222,601.3091802,91.0996397,441.7976266,1898.90001,1489.120895,1614.556902,225.1218754,216.8663665,221.7264985,0.004196642,0.108721726,18.74672199,-226.2155422,15.07665626,0
72.84886052,50.71947633,68.6902739,1666.605919,260.5350949,621.3765114,2767.300477,1576.644983,1779.234892,231.1396109,98.55351481,176.8232222,0.023360845,0.174581179,14.72687569,-226.2388098,5.434585559,0
74.8114788,46.39873787,69.10172881,1487.192398,337.1715962,890.0977663,2861.894085,1184.666812,1672.451555,272.0624323,212.1959908,250.8634102,0.006440453,0.083427124,22.31622986,-224.367669,4.610395876,0
80.70071775,45.92809811,76.39399425,1030.171757,384.0366769,615.4898717,2633.010544,1777.21442,2017.536546,280.6357585,260.5062792,269.6954296,0.004154306,0.163453613,15.4198252,-200,13.39521814,0
78.92504172,62.81974825,73.3037758,1019.913036,463.3748832,687.7756123,2002.238929,1314.017641,1664.716274,355.5416911,280.6357585,311.6661063,0.005588693,0.137027828,26.09940363,-225.1714942,8.872888907,0
73.74529343,63.7695759,72.1219057,658.6302724,263.8754457,421.894803,3279.301704,1062.429752,2264.867968,309.4103597,218.4684273,256.6434075,0.007843014,0.090116182,20.53375076,-226.1467811,13.42155022,0
70.09903779,66.46776086,69.20079818,506.6816832,443.2480423,465.663218,1973.620508,1882.662568,1940.045741,236.6335761,224.1800193,228.5906222,0.007059305,0.100336333,9.176585491,4.017360834,6.881524235,0
72.33429965,47.56648191,68.38346707,1617.154863,259.4668514,745.6335185,2834.027483,1042.800817,1557.302305,262.3314327,231.1005569,245.8955366,0.004588761,0.110875831,18.06049203,-226.2227992,12.30445012,0
70.95133864,48.78755422,65.54742255,1836.851255,390.6329225,868.2074907,3214.078922,1160.297841,1901.652072,295.1225473,102.3545184,219.8985846,0.022213725,0.123367926,28.55374368,-226.4094712,6.547210392,0
70.27018296,46.08873293,66.24666625,1263.799443,322.2520066,691.9892897,3022.27996,970.3937905,2117.758452,457.7456011,215.1084029,243.6874732,0.006404985,0.1329417,17.63928798,-226.271577,10.3157457,0
69.5196561,62.53018796,67.73245645,767.173693,305.1073033,484.3241964,2330.057547,1738.499006,2055.89499,214.4110548,197.6348772,208.1170826,0.007369567,0.142831804,19.26503368,-1.674928723,8.438137126,0
70.22097325,65.01887013,68.45056705,509.8838068,394.3845172,471.9719117,2083.907301,1922.79136,2015.431798,208.9730305,190.2141024,199.883151,0.013183461,0.277059817,8.512710604,-225.8041566,7.605022222,0
79.34157286,46.75762524,72.69598326,1277.599981,127.3921528,555.7236786,2855.483319,1133.128364,2100.429168,248.5451903,196.9836196,233.2403133,0.00728252,0.133958295,37.79627138,-226.4335297,9.274582007,0
75.16725798,46.35045199,70.42768809,1798.356659,381.6106362,716.8977995,2370.073775,1133.734637,1719.365772,262.3148228,233.5337254,239.4069225,0.003816434,0.088462867,21.25964111,-224.4490353,11.61789941,0
71.81388505,48.02809748,66.89088413,1412.149189,228.573989,772.2921824,2911.863924,1249.974411,1624.646487,233.5337254,194.4563885,204.3444487,0.002841408,0.107409514,36.10279369,-226.5005834,9.550095308,0
71.6103017,48.6070956,68.4048705,1431.390669,464.0971734,631.890474,1858.299742,1587.2886,1794.800784,113.9360213,111.16167,112.9020734,0.003776037,0.191555225,11.34501083,-200,7.035962888,0
73.37734833,59.9748802,69.69936436,582.1737597,282.119655,426.1126254,2379.568881,1704.716459,1978.459113,251.739632,95.80505203,226.800839,0.020495071,0.123889431,13.31202613,-225.9195862,10.02715381,0
78.1288936,48.93849311,68.9987046,1586.546703,132.6994768,701.0170291,3259.743283,459.792442,2055.257739,269.3767644,186.5941848,219.6244029,0.013295359,0.179236907,21.69854318,-226.2263901,6.833257683,0
75.54364517,61.66159737,70.46632104,2093.206787,138.8512619,1091.628441,3110.085958,2064.537465,2764.494539,299.415666,272.6596412,286.8051295,0.005967019,0.182834141,21.97486525,-224.7621747,4.698114022,0
78.68605561,46.22334622,72.18573076,1672.786434,348.1544542,678.7709518,2207.592941,1509.803751,1873.240789,339.9513894,320.2720276,328.7470494,0.003849497,0.20458772,17.15049556,-226.7965435,12.64777188,0
75.40491703,46.01406361,71.22430871,899.2782151,218.2190496,496.742429,3018.081035,1379.868031,2145.172479,333.9908079,275.5013847,297.0028021,0.00560687,0.10156644,20.89413352,-200,9.510019474,0
76.06356792,46.42464728,69.17547219,1258.5286,258.1816805,568.949319,3012.411404,875.6896463,1990.239451,241.2644696,216.012405,220.2499001,0.002837343,0.065933525,30.67320368,-226.3087443,15.04609844,0
68.8649286,53.19288549,65.31337425,1749.267672,37.74084847,504.962809,3149.969264,1588.340306,2162.993323,238.8572314,201.6696142,211.0901784,0.010674491,0.109148815,37.81793592,-226.6476788,8.606214699,0
73.98267555,45.84230948,71.35277432,1012.149596,353.2106195,523.2739961,2764.354884,1659.024933,2095.137736,290.4417318,238.6738204,271.7817069,0.006392375,0.076806201,27.02617053,-200,16.22009573,0
76.46555669,46.06654194,71.65174868,1756.913803,58.12689255,615.8151496,2973.903203,1162.360159,1883.50478,288.0215163,223.6997233,241.3761831,0.0044361,0.112782779,19.40439843,-226.0000815,14.55177702,0
73.70814766,46.22191739,66.69544652,1501.34963,158.4288231,633.530256,2373.823125,1440.706469,2087.502068,209.5199552,99.42229304,177.0956294,0.006710832,0.138760346,24.49458798,-225.0201997,6.796211128,0
72.03291627,45.89795738,69.50175247,1222.368197,385.0879985,627.9793878,2042.946707,1405.143819,1756.995116,245.8375635,236.2651941,238.8001853,0.002107694,0.058285101,21.62686389,-200,14.18199916,0
74.72640471,72.07121842,73.93050578,488.2217077,437.1887552,467.0103411,2145.872058,1287.517808,1705.542288,253.1485113,245.8375635,250.3495419,0.001484554,0.032463819,24.32154981,20.23391611,21.98078714,0
77.9939553,63.61972722,74.95657182,503.5630104,373.4272564,473.7063031,1665.978322,1010.789568,1255.012098,255.9897192,229.7488701,247.4198938,0.005180168,0.077031122,30.56079961,-226.6229088,20.79838099,0
74.28622768,62.9578791,71.96875399,517.0963047,395.4251693,466.039295,2343.254578,1213.223482,1503.825566,249.7899278,221.1955328,234.8541529,0.005454066,0.099713723,20.88679716,-200,15.46254433,0
72.82964345,54.43279375,69.55712034,919.1149898,335.6376394,471.8660915,3081.956358,1220.860555,2084.210408,270.0948366,219.9493413,245.3754749,0.00491473,0.057367638,23.85439457,-226.2256611,15.68405626,0
71.64040658,52.23806189,66.54243695,1770.310754,145.308585,590.8735574,2149.598376,1351.393263,1747.035451,252.630904,201.8572729,216.3446419,0.010486952,0.132544677,15.53209976,-226.8219621,11.66173379,0
79.82702589,51.92991976,73.7905927,2008.881555,104.0164827,544.4609409,3163.099246,1129.817932,2106.117392,286.9790194,214.1798094,253.5327061,0.004025222,0.084399026,22.9457605,-226.7117704,15.56027738,0
78.25406805,47.89024244,70.46824265,813.4283081,542.5441199,686.7305381,2225.995699,1701.791314,1947.184956,275.4947833,270.3527688,272.7706875,0.00284912,0.122203595,23.28099949,-224.9791572,1.07353771,0
78.35741931,47.1215469,74.19563972,977.3950767,476.8385729,617.4990289,2323.57348,1775.523757,2020.611428,279.9850041,269.4039055,273.6301391,0.003397773,0.144594185,14.49876769,-226.2625331,11.98002414,0
70.83021808,50.09800649,66.7113052,1844.217766,160.5531195,672.3837128,2930.822178,1333.177919,2246.827285,275.2763724,187.9837792,211.2187796,0.010169615,0.104565365,25.68400743,-226.4610286,9.210993788,0
66.80155374,45.89009845,62.60985083,2064.241989,48.62162565,730.389184,3135.265716,451.0968167,2199.841465,251.4867628,103.2539572,131.8407599,0.019771023,0.12088793,36.0891195,-226.3001339,2.026235415,0
80.28807125,49.57027219,74.510062,1833.972239,53.28030707,1084.418508,3642.105633,1326.02139,2378.474551,169.7008738,151.2174399,159.5721999,0.010789885,0.164604938,25.09069467,-225.0378183,5.503229188,0
79.44600347,58.52446221,74.42139439,1702.401288,530.8224919,800.9347369,2862.016957,771.3285651,1376.15292,123.8114567,76.32255002,92.48077067,0.003310011,0.15249224,25.75055413,-225.031176,0.975376387,0
81.14196215,51.99318268,73.9201873,1526.857468,395.8514204,789.8297289,3341.694682,570.0937933,1712.57139,118.9421804,74.89024693,103.1042827,0.02678806,0.1622545,24.43706364,-225.0759606,1.322326832,0
77.33691946,49.8155163,71.47742937,1675.484646,371.0674812,985.5743991,3445.697805,1302.66706,1980.365765,106.7816921,101.7810886,104.4078507,0.008182163,0.157504431,24.07922636,-224.9014935,1.997922767,0
73.00536872,59.9681772,70.04058232,1543.303647,294.3573709,1020.109847,2687.397833,1289.141098,1643.523393,133.046622,109.2886005,118.0069167,0.030621599,0.20584129,6.602084758,-200,2.716635086,0
72.60920215,66.37783674,70.35953215,2098.718083,52.29698666,854.9096967,3486.7495,1738.027895,2410.557293,101.9524487,97.90415031,100.0715842,0.006910601,0.097794408,16.43955702,1.26252537,9.787012016,0
71.26568636,47.52091172,67.25510426,1937.897583,24.05038934,849.5393613,3521.630623,363.8427647,2095.543662,119.0596594,96.25434251,103.9833771,0.016080296,0.179639492,13.17269028,-225.2073679,8.480151758,0
70.82200779,59.54888475,67.84870147,1375.682093,305.0926077,600.6918901,2640.302063,1295.020895,1694.201318,103.557542,82.14446417,89.7229506,0.045033283,0.081746188,30.37269161,-225.6314546,1.340170895,0
75.56490573,47.19468971,69.85734732,1880.279705,72.31856099,879.5058814,2627.198376,1047.093706,1913.67528,103.7204856,79.55276555,93.69110344,0.017477645,0.137449379,12.98850681,-225.7635178,6.497547263,0
74.00062426,48.27462431,69.02484916,2193.621902,318.8933275,915.7336956,3549.090475,480.6088332,2157.30999,107.9519087,75.32458071,87.2713304,0.020289009,0.124073002,28.93693172,-225.382189,5.519860097,0
75.03061884,47.84797593,69.69945258,1909.044598,33.57051078,1291.750009,3558.470831,1623.296197,2515.421234,125.5931175,107.9817953,115.586371,0.030037139,0.133353791,30.05360059,-225.2308776,2.873983003,0
75.82943088,46.54715775,70.75156946,1598.875373,415.1798136,791.2365251,2511.052573,1196.018976,1749.925403,108.1625918,94.03049241,101.9977871,0.015349764,0.14604618,6.944365335,-225.224132,3.310289164,0
75.55871879,49.05776643,71.66754076,2916.522229,284.1902159,959.4266091,3472.018708,784.5545141,2185.922294,103.1688548,97.01919105,99.92962343,0.00609551,0.080760131,33.16781328,-225.9259935,5.519990355,0
69.39867391,46.40084783,64.4889605,2214.357081,104.5362962,930.0831895,3230.354113,1328.695089,2427.684357,100.7906734,76.29000211,82.81966646,0.012060005,0.08717413,12.00688544,-225.5967141,6.34483797,0
78.26634763,46.14507623,70.36456733,1565.1119,50.94938501,689.3698794,2834.591436,1054.91043,1673.586194,102.1743863,95.60231656,99.41847465,0.015506445,0.154956185,4.775179441,-225.3998175,0.924720726,0
74.17554583,50.74900748,68.72006101,1850.747048,0.150671208,976.4845554,3568.301082,804.6131996,2083.088833,106.0003093,88.59897449,100.1529015,0.010407065,0.131503896,28.76486308,-225.5776692,2.614538067,0
64.32035575,51.78314278,61.13937382,2309.853454,664.0403935,1242.89346,3704.694381,2296.415054,2661.803272,97.85581971,79.09221291,89.3917593,0.045346779,0.046024721,7.897588419,-225.9871986,7.897588419,0
74.47438005,45.89114836,69.67941414,1327.487615,141.9121802,536.8569447,2883.922594,1086.253528,1884.4486,97.46787838,92.84811681,95.98179596,0.006157188,0.182835128,14.80071916,-225.8007446,10.50666729,0
69.37998963,55.23255896,67.18262921,944.0533469,162.2028547,418.7831808,2589.303074,1625.070082,1949.810236,99.16603947,86.71919584,92.2088363,0.014389753,0.116525612,18.0961217,-200,10.49452495,0
72.47337912,53.42037608,69.01870093,1981.092769,60.92215296,451.6263471,2499.035704,1706.534486,2014.83561,102.4810732,79.58661083,92.48915756,0.027324147,0.113906248,19.09080301,-225.4620042,8.630433735,0
71.35934286,47.12747256,67.01679059,1972.345771,198.267757,974.5578826,3438.691445,1411.347953,2134.844474,101.0836891,80.29737607,89.21429867,0.015519538,0.170483047,27.84398561,-225.5044183,2.342633144,0
72.84658498,47.18116655,66.43887614,1677.405917,392.6803981,905.8277456,2816.271978,676.5496503,2232.621181,112.7276205,78.28192123,91.91527179,0.041700827,0.252998543,7.25036838,-224.999397,3.430057089,0
67.56320039,61.83491515,65.88963725,1080.108026,405.6198351,629.7455697,2616.323609,1032.935264,1527.704177,90.67174619,82.83878965,89.4961581,0.008885849,0.199711241,12.11057692,-225.7759831,9.358692161,0
75.92841641,46.73742216,69.53925771,1649.338119,174.7652997,635.1784887,2648.356124,1160.209375,1610.718596,101.7640397,78.12849175,88.4800342,0.038512119,0.11155097,23.59962006,-225.1833236,2.288364492,0
74.40268305,47.8735524,68.28606859,1621.976948,92.34313495,738.5174818,2782.223685,427.1046186,1403.930075,94.83580266,75.69391009,81.24688045,0.018024638,0.090779057,18.17983262,-225.3584732,3.482310824,0
81.02537311,45.72310273,76.18006478,915.0125434,259.6167872,503.5166268,2368.178573,1048.482929,1642.419802,113.4725092,107.9868678,111.4135162,0.007103849,0.319986665,13.0790748,-200,7.719642021,0
80.07750073,64.96871073,74.38468529,1668.403125,212.552028,831.8909509,4012.125738,1118.238034,2222.082473,112.8007069,101.1783363,107.8515273,0.015120857,0.120028475,32.68896274,-200.0146219,5.065162967,0
76.82261925,65.20537889,73.20028457,1967.567367,131.2726482,446.5109439,2582.528052,979.4741564,1791.163686,117.4350264,100.9836278,106.8718236,0.013278406,0.183335174,28.46303986,-200.0000001,8.992324524,0
72.48268632,67.12798772,71.14406842,428.1189534,155.6128183,388.1057338,1604.381266,1236.592891,1465.222797,119.5049374,103.7080557,108.8844524,0.017214905,0.234142431,6.775343124,-2.05903001,3.106566424,0
76.06642989,50.01785298,72.22479239,1496.257316,389.6850101,961.8342466,3129.296056,455.1279293,1947.91357,129.8488403,96.44633393,104.3391361,0.020007703,0.131052579,25.96702933,-225.6046748,5.444562098,0
74.73594818,47.68908589,65.82142022,1777.692626,161.8429347,918.4845096,3267.667989,611.5945096,2079.430788,105.3614684,95.09769924,101.0785123,0.025790521,0.26446771,28.11959252,-225.4549122,-0.339787614,0
74.64949996,51.00894416,70.45381017,2038.902941,225.6904067,766.2885386,3278.778049,1653.288283,2190.927291,111.919322,96.3652198,101.8108572,0.013626657,0.182839333,28.81369072,-225.8032761,6.216200438,0
70.33140134,52.16982392,67.33533329,1601.241751,179.598597,547.0506199,2673.167421,1441.418315,1803.060681,98.01045051,89.11687976,93.30825448,0.018177108,0.2317506,7.639936189,-200,5.125517169,0
77.36969143,46.84860861,70.04649461,1603.003905,155.5229109,626.9736438,2782.871572,1379.003867,2071.687874,104.770764,75.61416113,94.53283095,0.017601615,0.20256673,8.219939477,-225.5502645,4.720552559,0
78.38369732,47.55215916,72.01201768,1909.99922,189.3772298,834.2302287,3027.242381,837.4962777,1627.973673,102.1996818,75.5346124,87.52273895,0.016589219,0.169691125,10.00801488,-225.4461476,4.666123873,0
69.36534978,48.45608103,64.82384171,1600.882262,263.2042233,834.3672666,2841.775174,1211.500878,1858.656148,95.69254636,89.65980596,92.43965525,0.025792995,0.188000067,5.079782439,-200,1.613273064,0
73.98082468,46.09778909,67.04813919,2142.33652,241.0685889,924.3016206,3137.52321,1466.764018,2214.142033,98.53408642,79.95194471,88.11698442,0.018588367,0.090196737,26.61118064,-225.7183918,3.371122529,0
74.46090981,46.41464125,69.88420092,2147.308743,252.6203729,1412.400332,2831.238435,2106.782527,2393.242037,138.9800842,128.5978586,131.490257,0.022406292,0.279530629,6.462298495,-200,4.354700167,0
67.04341571,56.56897375,63.78678562,2293.505744,22.64647318,963.9058273,2989.99713,1714.223715,2158.872184,123.415203,95.44353789,110.6078831,0.038755383,0.130949658,34.64194736,-226.0927804,4.794263542,0
76.92418905,47.67731104,70.90121258,1800.786917,67.3375722,994.6618542,4026.290954,1118.285112,2195.937494,134.990712,98.09072016,123.5714014,0.009388738,0.134908317,24.35662702,-225.7400962,2.938391647,0
73.75101739,49.02624854,70.82149569,2051.679805,19.99063174,1071.468868,3660.618907,1692.828154,2572.487324,122.0362076,107.8290563,113.4223622,0.017471818,0.028043312,12.8376515,-224.9765636,5.799116615,0
72.95526899,60.02438034,69.29981604,1626.150629,60.31725479,582.6934679,2786.127237,1059.089529,1915.359175,101.1291716,92.14047482,97.8663546,0.014802281,0.191973072,12.61538899,-225.1002088,7.801002987,0
76.61053649,45.48067267,69.12360942,2048.741115,29.87222684,880.1088733,3541.925312,1439.023034,1996.97784,101.7754353,77.95428628,86.54399517,0.022541665,0.204091901,10.7880775,-225.5614875,5.522302487,0
68.93107672,47.45779733,66.43222496,1827.587019,519.4969408,723.3434455,3130.041768,769.8572902,1755.991299,88.67187937,86.23132354,87.27762464,0.004830514,0.179101784,16.44994023,-200,7.783383269,0
68.38171617,67.51456753,67.97223131,580.0772913,343.6164363,433.5936665,2659.194766,707.3613711,1503.439072,91.27772133,87.9560025,89.55344097,0.006676839,0.052739997,15.01271314,13.06296523,13.93305933,0
68.37085752,49.45884739,65.54160109,1689.074584,238.2886647,553.0045304,2670.067928,515.8377898,1913.135179,91.50634972,81.86730387,86.39362163,0.011613348,0.051811817,21.19987317,-225.7948685,12.78552507,0
72.19053942,47.09848273,68.8943723,1183.56252,362.0719857,639.9835604,2271.869377,620.8356996,1345.852039,95.94611268,77.75980256,87.97634922,0.027566626,0.148906219,27.40250284,-200,3.148740989,0
68.49699835,51.00802185,64.75372383,1918.40311,237.5166713,515.3499539,3026.814994,1506.375372,2162.049876,93.64163046,78.30793031,87.57129928,0.015656464,0.123034449,10.56179229,-225.3962169,7.435986883,0
64.6018578,55.86560871,61.00192139,1894.32622,169.2037666,984.9221006,3476.588673,1310.258104,1933.129731,87.80630708,74.99919469,83.02184942,0.033052033,0.192079062,30.52928342,-225.6133179,4.912824474,0
69.86420038,50.3488827,65.26372101,2077.85865,122.6894023,992.2205203,3016.47601,1420.428484,2028.777203,90.84537274,81.83852272,84.068244,0.009472116,0.12609392,14.1635447,-226.0423762,6.483791471,0
69.85758921,54.88723117,64.23571918,2122.481627,215.8555675,1142.591469,3278.408487,1375.996286,2366.670229,85.23962672,75.12114481,80.7090689,0.026442843,0.119616662,26.75352083,-225.9157258,-0.181416491,0
86.29033884,48.56196658,82.29109193,2034.254052,5.367153288,711.226542,2952.338017,1217.484669,1956.453006,161.0623265,138.2306775,145.0907022,0.008660679,0.159660666,32.3390203,-200.000075,8.343352126,0
85.38884557,59.26046544,81.4094245,1796.686836,78.68952711,990.3883161,2824.820462,900.7009354,1774.063366,120.1511626,94.22779194,101.6671662,0.019377379,0.159567469,26.75268828,-225.1390408,6.088259902,0
84.39872085,58.90761344,77.85470997,1639.554516,36.29323765,827.322511,3149.167851,958.3910491,1742.898664,569.7247461,75.21557235,337.6158413,0.00981776,0.191202907,27.16475902,-225.2515837,-0.50087319,0
84.86369873,63.3132117,80.97793386,1740.429817,126.018556,784.4137426,2514.631847,1684.242996,1928.790697,182.1229026,159.8035166,170.4184041,0.023001249,0.050597786,24.28977609,-224.9611105,1.886447635,0
85.58668598,78.1033257,82.97423111,1742.305181,196.7417309,466.622141,2532.956699,1436.287171,1705.90474,162.9215581,137.4363543,157.0719626,0.014169399,0.162963064,8.332866323,2.483868703,6.201780656,0
86.16818145,72.71717139,83.31631452,1690.811989,32.73816441,387.3718831,2143.811045,1390.331683,1804.00166,137.4363543,88.60095454,109.6564835,0.024949706,0.176498135,15.90040549,-3.160678999,7.988981659,0
84.11999671,57.56368106,80.57488966,2120.379233,38.91723444,803.1786217,3165.585116,1712.924488,2276.748903,96.97847813,80.94182428,91.71061142,0.016321924,0.158504884,16.02744086,-224.8824154,7.339492325,0
83.31659373,54.50286139,78.85446577,2281.831612,181.7465848,807.0897964,3281.376528,1496.964669,2239.967399,96.6396798,75.73527845,83.79825813,0.019066215,0.085134562,23.47523874,-225.2439602,8.428328738,0
79.52259064,62.42958629,75.30057387,1651.612979,3.398505713,553.2146509,2841.239925,1108.800596,1677.823357,97.3113671,80.07372504,83.99626277,0.008896114,0.100659872,35.69434577,-200.0334655,5.839501447,0
78.52279039,69.76154104,76.58917283,1489.307358,239.515646,624.6980335,1895.689076,1504.255805,1613.418393,88.26112437,75.18340759,77.714599,0.018978507,0.269366595,29.55549057,-225.5848601,4.268108103,0
77.66422288,58.40791703,73.86011197,1626.170523,141.7992244,950.0550792,2708.376576,1337.80963,1811.371738,83.28950774,77.62344938,79.3900756,0.005499461,0.044043733,19.35293638,-200,12.60459448,0
76.81296267,70.73337958,74.96770692,1642.083326,187.6816642,497.8967831,2857.679326,1356.730302,1611.465033,82.00864765,75.25318942,77.33726319,0.022807066,0.140170675,14.8735061,5.696632107,10.78901328,0
84.13971368,47.6972577,79.55308056,1896.527393,102.9891067,1052.690304,3081.999223,1493.944326,2101.459643,175.5725298,169.4434845,171.8824652,0.005752537,0.182508665,28.47781074,-225.5738489,3.800511153,0
85.26728252,55.51088472,82.03615184,1783.953463,15.2577655,704.0751101,3146.320425,1419.57738,1991.452183,137.213183,107.0574868,126.8776389,0.011035636,0.096491592,25.22127217,-225.8375575,11.39464986,0
83.86925772,63.36770299,78.34040836,1893.923324,155.463567,1251.823449,3011.432898,1479.282837,2010.729196,117.0484391,107.1287732,110.8857814,0.011033114,0.145492778,9.875777562,-224.7087491,3.295983048,0
83.7587458,64.41665286,80.18012356,1722.476107,118.6472228,800.2916519,3302.765237,988.5059293,1911.573293,117.8631992,83.2419708,96.39153169,0.02456462,0.148270018,37.30426961,-225.1336351,4.824754535,0
79.33538351,56.00019706,75.34603667,2329.049623,4.824440563,785.6400054,3097.905568,1243.211087,2248.167698,497.4597065,83.19790052,120.5396635,0.007115467,0.100085896,23.84656003,-225.7440703,10.93020037,0
84.54879667,53.60948157,77.9579473,2140.728588,69.53682263,755.4057917,2739.39908,1579.730198,1957.168908,121.6645163,111.4671492,116.4015873,0.014280698,0.180566458,6.314154191,-225.2965031,3.317983943,0
82.01503172,62.52053206,77.61570785,1767.289379,43.01454837,902.2025019,3069.63665,839.5604751,1865.306134,103.1651593,80.43966019,91.75186161,0.013034538,0.090072674,34.88959541,-225.2445623,4.221023923,0
80.20734287,46.82159822,77.18677154,1770.010577,153.2515311,454.2035809,2654.078027,1631.869458,1965.199159,88.48431957,82.59624343,87.02101513,0.009822458,0.057898628,28.10445289,-200,10.94228956,0
82.45092527,76.23409124,81.135019,1727.34555,28.18649483,372.0299789,2758.057311,1729.267628,1972.406762,101.7893588,87.21284556,92.6380343,0.015118691,0.13923492,14.13321457,2.399662539,8.068441218,0
82.35030634,51.71826942,78.54280668,1822.990039,74.62368651,996.034921,3100.194962,1386.424023,2099.486083,133.3454102,76.99648274,94.54079353,0.039676288,0.146880394,35.37792649,-225.5697188,3.595385082,0
75.25761585,56.07539183,70.14280269,1550.743832,349.3689537,1066.96158,1941.565898,1418.87685,1684.562551,85.14972174,82.05814805,84.04899899,0.007070365,0.277646974,6.863324714,-200,3.754482024,0
77.25255668,70.07330817,74.15930628,1221.733901,176.619292,582.9395061,1620.248868,683.3832337,1402.395715,87.50916784,75.8253781,83.57349152,0.022309752,0.296213587,7.887445126,0.309247154,4.595068258,0
81.23665605,68.61690429,77.54427826,1693.468251,174.3218447,417.3741377,2853.163924,1133.605736,1467.611839,91.37298223,74.99505843,82.0448717,0.022653204,0.154089563,27.19623702,-225.1585487,5.451936807,0
83.10950334,46.47483496,78.48031857,1309.612385,338.2715029,535.0833454,2446.798985,1208.794308,1776.13982,94.28835572,89.99149404,90.96760058,0.005009179,0.137434466,11.07655336,-200,7.994057903,0
84.31004117,70.67838707,80.94936983,1636.79962,213.3905037,545.1243015,2841.018257,1173.226369,1576.227809,136.4323518,94.28835572,117.5573822,0.024006244,0.155289623,14.18246559,-0.314466569,5.334674564,0
83.09238863,78.82244327,81.38757754,460.1754054,262.9009531,350.5034873,2090.580506,1398.544054,1893.418899,132.1458882,93.64825478,113.5172007,0.01749519,0.111654123,13.31967118,4.697459971,9.205218002,0
80.6045297,50.98738583,75.27443565,1802.721559,69.15027733,761.2588226,3218.709452,1077.197981,1933.295372,141.2333027,119.4510774,129.9355897,0.018670698,0.123229638,14.8787195,-225.5754338,6.598517694,0
80.17514068,55.93078347,75.12742908,2101.92386,128.0813267,769.8961823,3204.500421,1458.94897,2175.611587,105.1765747,76.0700508,85.47111293,0.025535686,0.173089566,34.7672138,-225.4316566,5.411316824,0
78.39047871,56.23621359,74.14932302,1962.68293,161.3673181,437.1524546,2869.150857,1532.230383,1753.580538,84.29557806,77.66035815,81.49156909,0.015459943,0.053556753,15.50491908,-200.0148547,6.959500756,0
81.23331818,50.60388434,77.62882685,1891.293043,346.5482809,859.2827006,3179.346506,765.7332381,1638.196234,113.1652695,93.3531828,100.9671769,0.014034537,0.062971614,27.93701264,-225.3952176,6.847464976,0
80.16362025,58.13234562,75.61789816,1884.895644,144.0466418,940.4853943,2938.983389,990.4993875,1751.224215,93.3531828,76.89494753,84.62627466,0.019080993,0.052551393,32.88890943,-226.0448787,3.008894859,0
81.57181611,65.32760692,78.99560898,2212.793339,76.62183233,499.2712202,2686.302267,1713.00688,2084.241399,115.0036928,77.07167607,96.41829662,0.021789649,0.104504476,29.82378701,0.889119338,8.02055138,0
85.95086014,52.11932079,78.42390276,2114.727674,85.54709719,1055.281785,3067.96032,1322.105874,2192.042869,157.6015131,91.18162082,144.4816914,0.011674381,0.183582135,31.32875009,-225.7459277,4.778908268,0
84.65621803,56.94478101,81.04073573,1891.326458,59.54885666,652.5769861,3019.290325,1554.043869,2086.353697,117.527404,102.5967311,111.8319358,0.007238081,0.110341623,16.49642144,-200,9.310192545,0
80.2326183,70.23898553,78.35609101,401.833617,212.5603281,282.8627759,2387.746104,1504.055572,1737.637111,104.428946,84.35798599,93.68525605,0.019170021,0.163895336,15.80112185,-225.3410165,8.677559675,0
82.2953669,57.39056532,77.31101529,1830.207778,134.8112526,887.667929,2861.061682,1588.748625,2001.050081,121.1843955,114.5651329,118.7983394,0.006268061,0.111103459,13.22472917,-200,8.706563369,0
