maxint,meanint,maxf1,meanf1,maxf2,meanf2,maxf0,jitter,shimmer,hnr,dx
81.76459153342559,72.8039505499789,3405.2574388101,1427.269499350227,3970.8232628970686,2490.7262635737056,569.0499870583983,0.011498491236772962,0.20863339711855883,4.26985215246262,0
82.05802106820615,71.92907698626918,2827.2868235452847,945.9164513516389,3945.2231733860117,2251.055995883788,574.5010122616383,0.00797643383532471,0.22850099191078307,4.763121429535116,0
79.52434484800303,68.98347300430937,3343.884698586519,1462.3521231581765,4000.0175792058826,2188.6821310036526,518.9167628374341,0.00954094184235975,0.262070135527789,4.067933031281682,0
85.20464366773375,75.93520030802736,2594.3738597786137,1320.1401849904773,4090.3977352857396,2556.2136205534266,598.4318628003223,0.009017950087264276,0.27614735160857545,5.187035546155187,0
73.06960554463637,67.11274360171773,2530.9737810849338,1273.9710545490825,3547.2835558868614,2427.1666950538083,595.6321236888025,0.009367032014562475,0.24003492936280177,10.97983372015903,0
82.27531797979458,75.22195726730229,2427.9840432392866,1199.5759241789103,3633.510918633201,2312.2292144619664,581.0375472571752,0.009813587362958308,0.13334521394786364,6.725905525562071,0
77.68260365862975,70.04855045421407,2734.9053524642327,1164.9316150058237,3421.3262248287174,2563.5126527220423,590.921099134079,0.006955814324657985,0.19979834632077534,6.278480909127416,0
78.9606320759286,66.72078191428201,2622.938312051847,822.5878773522485,4120.452015526387,1957.9316441341437,593.5412496814791,0.01362117527361187,0.12973271134575234,7.845682784698804,0
72.04658091863281,65.14125604902094,2161.2779810079487,860.5067920286739,3083.415384579911,2225.8834088183276,589.5969450997068,0.009324393703846433,0.11443421305154047,7.671162211794281,0
72.82742190016384,66.11749040723677,2040.5286069015358,710.9317355676859,3524.9757678082105,1567.2782478746944,136.23458704762223,0.025802589912865808,0.16766834942989067,4.764376265684332,0
75.02611049486357,66.08164923200047,2238.8041090960587,812.8576923287976,3134.9249593597833,1875.3560655531649,204.90363728914542,0.02206348673567478,0.08869396366215859,4.389845598460948,0
72.02792931987163,67.66677899005765,2019.2059173885445,810.5753393286153,3188.6580013057473,1807.9085326725708,592.7930808410119,0.01385627264386895,0.13097985832173586,6.776047053944542,0
71.81611528249638,65.20593813653872,2224.697080266969,782.8177189198932,3306.2803348226257,2134.6747265755457,463.9526235088651,0.020169560075874143,0.16491847062397502,4.564210348423619,0
70.69951073206211,65.74121495978973,2378.878217122504,807.5477906628107,2774.490722403213,1803.6556027830466,127.5447460524697,0.024079679010390362,0.1361744468411796,5.463655476626659,0
74.70337717465053,63.93892859081642,2469.1795849062337,1186.7302936056237,3314.9655644836816,2252.126549842679,187.78530246654984,0.022057919446962424,0.1318662494790971,3.124597304376391,0
73.08388424481873,66.63653011981992,2327.881778143149,737.0792208575513,3150.1286282353917,2047.1741518325512,171.57572449542715,0.010862379684814898,0.10220322626767663,8.886240391506812,0
71.56108214984735,65.84618558656534,1929.4464138666144,622.6311233630572,3307.84211916509,1821.3631551254168,141.77866989669877,0.008908346279551522,0.12284940785046196,10.037776736420874,0
71.25280121056304,65.01879853027319,2130.2193585834893,621.9962237367228,2944.2162307794565,1798.4820440988058,136.31465974186597,0.00845923353546401,0.12333727165634013,10.441412023307265,0
67.30800820762896,62.804403400296195,2221.444333083363,807.2308732902643,3514.916466105713,1960.1261295345828,115.8408930916944,0.013840265474078252,0.1250707196902146,7.85066656171508,0
70.0262447337474,62.80160323967096,2145.087735517242,935.8862066692482,3359.191837398725,1982.0882415343706,131.70667966205474,0.027366157498734073,0.12249543002981597,3.2840457081703636,0
64.53700627151285,56.559070324291156,2388.275901669706,883.1080976908246,3525.8444023728634,1990.8677671993637,98.65763363851272,0.03447667265245331,0.15185997815132257,3.561362530164459,0
78.57864270305849,71.09637592418437,2285.2512761589655,758.1244893854872,3203.5771393714804,2005.050089656742,224.91545198074348,0.012181369809048917,0.12128341136543004,7.550296408829236,0
73.49546048067138,66.69537365437977,2479.5501995680343,857.0295591455363,4081.8445265630103,2066.6900975939643,144.10236187493862,0.014491294477454293,0.11328101792695643,6.611840969310354,0
74.313762280952,62.786971943480964,1980.3319894253075,1012.1208474267017,2962.169719046174,1994.6550402692928,175.2182049656151,0.021957051455928862,0.15768782336305426,3.4918313277795807,0
74.31385792185584,67.8302919917075,2368.5553283102954,911.9968449966837,3434.6348383570457,1936.7565312276338,163.55521165637757,0.009353800665191637,0.12002054361466999,7.378221653938181,0
72.70764198389936,65.5124888235553,2156.069466591866,864.557406665122,3117.345310291363,2007.646657408643,477.9841535463118,0.014707840745045414,0.12253195432081647,6.223044838720785,0
74.82715227400402,69.23114917161624,2243.9311524353902,831.6976698151244,4211.574205228741,1942.146472398505,170.00562409055718,0.011531790064384003,0.09966537109949204,7.963415234633713,0
71.94813496195359,66.55496472618292,2056.0839133977524,809.2720837439236,3388.8796222285805,2173.487123830953,157.40369689470418,0.016341006410216175,0.16680151677350347,6.630801560292212,0
83.50135851323925,74.09403288787301,2850.875479613872,696.6284952350377,4132.153166891906,1916.040737258002,588.665704798687,0.01029036274008814,0.08904498866031561,11.337814394110387,0
80.1801276270695,72.73262397149603,2139.3047248946327,927.9531213204439,3909.6520628742715,2096.4234030110765,340.23504573086643,0.006154453577049923,0.11583923163700383,9.092305242250296,0
81.99743703310399,74.4209010288474,1883.9192432476766,617.8582666003466,3156.0871175945954,1437.2650116241778,218.01187119808043,0.012229808914564181,0.1135999387458649,10.891767977669364,0
82.95966352144599,75.52886943368128,1872.2236587130421,708.2825617071387,2973.841084715953,1667.8624111572906,323.6620594029381,0.008930410771880946,0.08806485391999666,10.929339611123993,0
78.85209275388728,73.98806256968511,1999.5069566697864,668.4979232318658,3294.484194038664,1799.1476402959918,289.14851333029947,0.00926722651823658,0.09702995276677372,10.40387898693196,0
80.14174913487196,72.30715475436915,1989.0452949095502,448.6355018925276,2942.239828055531,2034.2089166057328,284.0763391935641,0.013033146842709224,0.08395152916966112,11.500331645013386,0
77.5786808859882,73.25365687451057,2777.2468731001168,683.1195821010539,3186.475383301209,1873.50506073934,264.46967630196605,0.01220650261372097,0.09933657678441377,11.406660420045712,0
74.96401460313197,67.00836204275429,2598.597635689926,955.6875791894829,3337.5214822406397,2293.451742311492,187.0949423142502,0.019560003870888187,0.1644695328024939,4.785785655911763,0
77.49206093434698,71.57383323251356,2351.884721922609,597.686539234228,3611.402687096413,2136.457785221242,347.5784244932241,0.010445507401940581,0.08034950956445787,12.166212024993417,0
80.38778115101712,74.10927747097435,2168.540161020323,613.0341521600324,3134.2257387495692,1968.7378703793247,572.8245253391235,0.007665890933892376,0.09575362350355886,12.109491074077306,0
82.72441160846329,76.4306266798865,1524.7817372108595,411.31144910892306,2941.8231837166613,1448.7849447798717,295.06876144768404,0.008236324847369426,0.09020292978064942,14.839360097972282,0
77.11547405707233,70.94610350432976,2303.485188686121,647.5082177829096,3307.1347760540652,2110.443044716916,204.86209469805362,0.010551093978139444,0.1323201872153532,9.43636817807547,0
79.80491798873157,73.28325861860033,2141.8022759708106,908.811742432776,3358.328921532901,1767.7282100428051,218.07105895768143,0.015645385355145237,0.10760952655498365,6.826467025410893,0
73.7981236323544,65.61850751317343,2394.3805155235377,956.6887754530844,3240.9423355659605,2211.6036018623186,156.74127754814893,0.01302212070758609,0.13942669420577056,7.7164237046678155,0
81.22958749911574,75.78983687289568,2142.7721768027304,640.3437098137543,3191.0275758855737,1965.2518889851701,284.5159153351559,0.010790015805442529,0.10974636382570982,12.112087264080715,0
81.69465101061574,74.65843772668,3001.802550702052,705.2292798942769,3308.0775724726864,1819.8698533693605,329.2168287765645,0.009253821663089733,0.09340873950858626,11.749425786290697,0
78.92031935453284,70.8697785199938,2145.358841435491,795.5253324977207,3241.4742883493655,1938.355420991811,290.46786965813317,0.021806057616515034,0.11620646862732298,3.701915517752545,0
81.02781259371994,76.02184262953242,1905.614710906525,717.1725699950238,3104.427704321721,1794.5962009260625,259.91171428006896,0.006911074757971854,0.08599565166785476,13.517027784126418,0
79.4730163786869,74.3009525668021,2173.0937767583937,626.3720165879116,3102.145967338495,2073.0736757731165,279.29786223664416,0.006247054075659775,0.06364212325616625,14.36086965880784,0
78.54742272178821,72.89898246510403,2432.7041424590457,751.2110598334425,3223.147205400108,1845.0079302263362,233.4255877746927,0.010566145936229001,0.09484233072653517,9.678196536591827,0
78.58288053554136,73.69100061749437,2455.8260085116995,538.626232429824,3496.540205553862,2148.37541071361,302.58804207671886,0.011322618757927417,0.09179918811233782,11.391854267708531,0
83.84476462237565,74.40386782093853,2978.9752572983093,759.6180404145752,3880.324436032425,2116.4832965675105,592.2190328739421,0.007171588627461627,0.14609609728784095,3.8694664948380932,0
72.61502472915517,65.88491678621193,2174.7595122733783,394.1015283574064,3414.206424843957,2048.3680840635557,126.60314604271808,--undefined--,--undefined--,-6.412947238097042,0
82.12080845072185,75.38571136835392,2294.241485373779,808.5467692630866,3464.7410230849505,1971.0908510162965,206.19865518536295,0.009526113200022052,0.14945758226395353,3.062131439707189,0
83.58817954293879,75.35671618664564,2162.7229609837136,690.6057183111578,3468.886296063098,1818.9806770279179,226.97583380839285,0.010232306291030413,0.15244428781725586,5.111616675805264,0
82.28215340583418,77.02327890005272,2337.9472504429673,846.4346164629969,3432.931072411142,2032.2781904490207,230.35712116267962,0.008086105269273114,0.1585256978233312,4.75375393914128,0
78.90878621219073,72.77624591489503,2658.328209860567,625.9630763180896,3519.113608263572,2194.5404972686406,204.92243726236677,0.005036987515488793,0.1952216453629905,3.5313661551899007,0
82.21585000819098,75.76798673519909,2507.745665900605,838.8965127031771,3218.3207579113728,2125.680025877637,223.25284929884825,0.004857019011646078,0.12091685416674086,4.895359255695067,0
77.6076439811225,71.56683962237716,2942.5432156969737,850.3839512894074,3770.512451362024,2396.2253573243534,221.12697263438176,0.011363903800743836,0.15079119655252737,3.850805155756292,0
78.2752825374777,73.38716688705094,2645.434602075799,807.9401419292174,3704.2085368039525,2314.019067467078,233.22942643812007,0.006358007272336821,0.17675452965661542,4.223650301706737,0
81.5486857873955,75.15993051441213,2613.564977570828,692.4568959784294,3298.2503735331074,1990.2886526866755,570.5035441698485,0.003982928795788836,0.18555046296280714,6.1589489350731075,0
79.70606955349669,73.90753213751226,2106.257708110364,527.7382838419536,3136.2591776277695,1826.222361946724,219.01974540956303,0.007048904589081634,0.16851155897919054,3.8239384802784224,0
76.96758441018461,71.98074621732027,2790.363247174324,680.5995260910281,3361.624998416549,2098.0875522049314,223.43151287004144,0.009553804884497778,0.17341815977231922,3.169126877159721,0
80.96131876732753,75.07092725411562,2304.190305340968,834.2684116660104,3943.1394301831906,2005.7666006601962,601.1701785562832,0.007498851739332253,0.16291799239995408,3.731211312153573,0
78.93042714953876,70.49071552698518,2909.525421085011,764.6046417872626,3779.7835975848757,2254.181536527624,492.63039750691553,0.002109579810716616,0.19210553761030083,3.5993796191610814,0
80.06891551900057,73.157975530243,2847.3598523494957,696.2582609515536,3878.3753478260624,2079.6922459520624,277.64099335638065,0.005422521173343648,0.16518616217732437,2.2863254149543897,0
76.44470574953665,71.07835084235198,2630.1721227223425,870.3215007837641,3675.233224576296,2171.423360110767,215.7807024229222,0.005670867730248882,0.14483455578844676,3.051662192312729,0
77.97244718352236,71.74212812162833,2749.6817773148096,805.1405038085146,3723.6722302606477,2086.385073523442,177.9599878156301,0.004835542879102679,0.14383120414373454,-0.1644356096584092,0
80.11275915219954,74.59552060872954,2323.8322736988794,1048.6028234167784,3503.3642623474448,2230.804627073995,284.39985849191856,0.009991448367410158,0.1441044218585109,3.695999077149038,0
81.01669485363901,72.61420626813379,2744.5478115149504,676.4873671995396,3755.8261542716536,2275.5821948129906,441.3000509177735,0.012851628993547219,0.22014412231569505,3.2522528333548957,0
82.74032081113708,77.35450686451364,2615.0120927839453,813.8911916565737,3800.346101729454,2035.18996928141,251.44145519093175,0.010063760502872495,0.17545119146252477,5.53153442112789,0
82.57398635613507,74.36132643557413,2686.8426330713687,695.2958896681721,3769.9547249539637,2254.769819239467,205.4485043839152,0.008536929111954571,0.19050514068278965,3.9250449927754554,0
82.42799888802436,71.54026619968985,2799.458702085996,681.8900588821101,3937.6398478762285,1941.2654706969795,170.37775456388874,0.015605842914278962,0.13109459260294923,6.370570598538694,0
81.59032877386568,73.84636736649313,2244.032820294729,1053.185262673977,3386.3006476411306,2225.2205042948153,155.06557511575704,0.011299009262607006,0.08359128170135215,9.939993040759562,0
78.61858843634097,72.61095958385741,1964.460851812063,576.8512968346764,3154.042211116606,1784.2227702411305,117.762459661399,0.020526040691912793,0.13678358241841446,5.090264620406544,0
75.6702166534323,64.67135232974557,1761.397804684166,734.7925199962157,3191.1211267538374,1813.9877742934111,90.47780250524778,0.013144286502323802,0.11794546900335828,8.618100265554029,0
81.10564376211973,73.19063167208704,1894.0935587956292,702.5677612427874,3164.187671046702,1948.9200523615548,104.77671469826885,0.015345703930428625,0.13044355204385535,4.8443145494025455,0
75.97486689983165,68.81683886999466,2432.8621875907393,725.7950109165101,3429.1669081829045,2096.017205435837,99.0832111951935,0.01627308149751951,0.15033903846532498,3.7093376975238583,0
79.1167515472784,72.36417370580311,2375.444883029447,677.7084144639196,3436.808718675069,1796.0920074669878,129.70726156001064,0.02667955739577552,0.13514756668665978,3.0190861131051996,0
73.57313237124508,62.03866389462743,2438.95441041811,668.5913773918238,3596.9366731075957,2089.1039522589476,79.18147828665452,0.00933609317511531,0.12425541778630587,2.288387740878313,0
81.99043877206609,73.43847432495062,2586.000530110465,717.7978976516719,3375.8443665443056,2141.509057937394,173.95251162755235,0.017906790033812743,0.1383887228864874,4.649473826629215,0
76.23828857466768,71.67361065379451,2763.271736981475,532.5858774113037,3313.843906705342,1838.6754133061215,111.01214536429364,0.014509644844039302,0.12471926814473225,8.9836267303864,0
79.25595848959735,68.00009039428498,1958.8357469616556,668.1536957344079,3465.9829879673102,1785.5670506807703,90.112826801943,0.02302586885681035,0.14094997633986955,1.8755190174959375,0
78.43591069338996,72.08779512150365,1859.5151810287753,491.68040651997904,3329.4053947886446,1742.3032648341239,98.02688907160014,0.013163614248381273,0.11788350044949632,6.249266058302313,0
79.5410642253433,69.58662793942553,2284.023447494603,737.3130581984706,3586.864279259231,1880.158323797657,94.77660295277974,0.016044150018774694,0.1049165454213996,5.457758976934962,0
72.07576790278213,62.75845036887483,2624.1377418078355,748.4046678187312,3110.563902060843,2051.778139639867,82.22695045405715,0.018514183454886167,--undefined--,-0.14286897359136022,0
80.86612456260217,74.17585889784547,2346.2382424652997,620.1700529089459,3556.226861511109,1844.4426809481386,121.44156382673195,0.013575675137595389,0.11805671732924525,8.046486040406041,0
77.4452290093554,68.49544039427147,1956.9586957102822,622.9175776210731,3595.9808952115936,1779.262668361394,114.22082819800482,0.019241994395689504,0.1527905502526722,5.752664249413093,0
79.91644709874115,67.4262053190512,2112.4035552553996,801.1251421767075,3614.880485123034,2153.691856141311,109.86151851930717,0.012018183955376372,0.14638016828139616,1.998682650728164,0
80.13921733825082,74.83524117225903,2425.3764217113703,707.245702925749,3893.744429686849,1801.1572645967613,102.06303404861963,0.010547279723258014,0.11713708635991814,8.381785354163636,0
80.85012410189448,69.19398888575398,2322.466342301582,636.8842236196675,3906.3517767310977,2020.0889160856086,91.80795500274688,0.01096237414288777,0.15851355551343668,6.644449388492494,0
78.62690733977946,70.80613525425429,1914.161474768623,634.5599241251923,3569.336591560936,1831.689154389254,105.07368247220887,0.013816044666114162,0.12297563454918828,6.635717918403225,0
76.36511541227793,66.85995831644567,2458.71587492587,642.4617121834714,3331.3150318815037,2131.3041719582866,115.561478845883,0.013309603701142833,0.11327218168845815,4.72620237969358,0
80.53393502808582,68.47540191305197,3090.5899528896957,664.5407309699932,4210.227531547617,1879.9232082587819,598.188224010869,0.009238697139053446,0.13986517974939924,8.491898742453506,0
75.99269263595548,65.15497618998577,1882.1515172833283,745.2260215862461,3144.23386242691,1864.6969258362674,162.4745055146016,0.01141010758356106,0.1626231811763246,5.32659817363547,0
78.05176629850848,68.51694618513322,1197.9197614013488,651.2095285479394,3033.345935285463,1428.9940291417915,597.4963517141271,0.013946648920901418,0.18489711930538918,4.874685953333202,0
79.52966147140974,70.57158308945414,1128.5164897658412,693.962898409372,3280.465920849239,1638.2243012218023,597.0516911821522,0.014315149238452797,0.1925629655578197,4.9973042145770386,0
77.09073540241107,70.25511731843602,1880.4806140103237,605.5483142821414,2922.153541167487,1640.920542954909,157.58065537942755,0.007126479766177581,0.1308581133241103,8.546608118414955,0
70.63761121282575,64.09529549527557,1934.241657089362,606.1626213402136,3283.0491647330005,2130.135605926534,479.8180286853663,0.011217059061625682,0.1402485102653995,5.114882443812294,0
77.70684711123808,69.75184123454154,1512.7771428807669,706.1686213401706,3011.8555695292275,1635.5818247930574,132.8129175263948,0.009958590597922755,0.14331354110775363,7.537838398504822,0
71.00659651083757,62.11120070681908,2866.8901333662143,729.1352485229368,3300.7085942362482,2174.676437487292,137.95058167792112,0.011207882711349967,0.17620152650583226,2.0985813312171318,0
68.00688509297794,63.03019917286072,2426.936265098998,682.5026503844707,3238.4918095363537,2237.7661875897425,142.60664226436828,0.005100001094058223,0.11284439905126713,6.267358245842305,0
76.55219326805776,69.35397909981717,1108.3371821808757,536.194631451161,2926.402459775543,1789.2552769624265,585.6561420834845,0.007642261803762327,0.16670248948753177,9.623675028754708,0
74.46486127159386,66.24904828876026,1150.570214427765,574.8834466990955,2629.1371100935185,1579.4896337089124,122.67662348353531,0.005193981388774429,0.1099687024299395,10.55500743235475,0
73.04547346330776,67.11747619321773,1370.4075995431226,550.6108383240904,3440.776549257473,1901.9710237991894,558.7951212572701,0.017212121779592682,0.14768721329718942,6.9478970437127066,0
78.98573518105616,70.34643385292324,1067.5506532663435,731.9547487310159,3554.472710705696,1718.8390930676624,131.03251794481298,0.010804355333334664,0.1677090662630945,4.512401716599669,0
67.03496845911691,58.95109048822607,2541.620431751486,815.3340322581811,3315.494432509346,2241.266492832341,146.80941007963335,0.009585671987103845,0.11280352373914725,4.1975343478594755,0
79.55729197651009,68.99050106902048,1797.031172722543,627.9860137319333,3245.437100141741,1983.8890045550347,157.8515970507076,0.005928421057138759,0.11999666197289488,8.644655197631675,0
75.56688949833512,68.23181542095479,1732.9698506609298,630.8853981735288,3245.101933070581,1780.6022849907247,132.56427073850253,0.009147145036176226,0.11877445130267274,7.458635027506072,0
73.52324937844736,64.07609186781298,2152.7928010522423,732.398170397705,3134.2625226507957,1933.1910080055263,581.9293531472679,0.009266063034959735,0.2396799005419995,2.1282856600749827,0
78.99245864062795,68.90861431097343,1573.1643356662116,588.5825078178916,3072.3159345658587,2008.0544736110403,150.68052909923904,0.006217124745249881,0.13870068059361895,8.461945715346863,0
80.1201691809872,69.73917570844485,1790.6951900645768,740.0138435634383,3139.4379496129472,1865.1117769990465,154.44677234186545,0.011888386314912658,0.14504677256140577,6.141333516107993,0
79.08651422407172,70.73154353847815,2993.248427217616,709.9047286645296,3403.4706742438852,1942.9368740975872,155.86462905994344,0.006542030783350776,0.11460454175992338,9.603702122147192,0
71.42430963520306,64.51528400836247,1541.5941399866185,634.6004244590383,2947.0830034887645,2144.735802087226,161.8340329546646,0.009882300211634571,0.14166706868023324,4.762152148769237,0
81.5963764140276,65.13914367367369,2497.602056579923,871.5125091308997,3333.2167070990267,2066.591151520334,592.2306994577692,0.014209877048975994,0.14657904110868664,4.266313758749456,0
81.3584715628823,70.28833657422516,2055.814959608119,949.3820164693219,3182.81979879617,2155.271462831161,142.08598353041202,0.00979961130217652,0.12175046595870814,4.639205111641671,0
66.747550724873,59.17977089580511,1836.0613547475346,761.5556687429221,2845.22501334248,1877.7980160249383,84.95448816617484,0.014504419806366527,0.13412380315670724,4.565747265511202,0
68.50308591399829,60.54599180133171,1494.9504092007187,872.4711018566446,2517.5797061896847,1903.5272808416669,347.33934204383695,0.010769021405596895,0.2108306446119514,2.405665674290428,0
75.87029521275203,66.99927036341295,2336.725018752284,715.4184406366677,3186.8731665551895,2104.3058630667865,189.29306173933324,0.018393328372335815,0.11235553251558951,6.479041222105186,0
72.99115286339303,64.07951697787253,2491.0459098089923,890.8837987765916,3128.3950740030746,2139.1994304628843,108.6881885244135,0.014706782787522136,0.18148451297803087,3.5105066766565822,0
69.798233003098,62.274587824640086,2167.876171255065,941.4889086822639,3173.728620319782,2021.0058338359293,88.4825882562055,0.015127188490601634,0.21600225995228697,3.276352556818743,0
67.68347296811243,58.78816458515432,2292.109378372982,950.2797453300486,2997.9812149608947,2034.1842704511207,95.44920301789402,0.04248549653363406,0.3467349355624728,1.5243526191295227,0
75.0224882265924,66.65172406041096,2412.497775323158,1014.337616813573,2924.324167464493,2228.6023876159707,107.81052118827768,0.022720421133322226,0.15800217859949067,3.248042158844325,0
65.8789370058211,61.67389113232269,2360.969969023378,812.2167420444023,3685.7211196103913,2115.157431189955,94.99377923074732,0.010512912269797964,0.1518487404864721,7.539024701942099,0
68.51522568527622,61.02495924961047,2111.80946805672,822.442621211448,3076.147002993771,2077.347633019612,596.3108646527724,0.010273614288111457,0.13267840031379488,7.323039957839394,0
67.73820358522137,60.86785672888465,2290.4318749231034,751.8272722513837,3105.164269472944,2081.56592655662,89.49655571439246,0.011562982976598277,0.15087303300471688,4.513145198149758,0
77.872711407982,66.67815533286012,1883.7156673701418,855.7100834003205,3186.1519411047857,1826.7366786674775,123.62895792456499,0.024697669415866517,0.20114332711462635,1.1152328778491192,0
68.84546087087334,59.20880402480927,2171.839714298968,967.45058218638,3775.623572042836,2128.9302750438037,161.71301689851984,0.01162345089727817,0.10835723759816107,2.3983731012301637,0
